timestamp,open,high,low,close,volume
2015-01-23,340.0000,439.2000,334.0000,437.4550,23936829
2015-01-16,329.6300,337.7500,316.8500,337.3400,11847661
2015-01-09,344.8100,344.8100,319.6300,329.2900,9028897
2015-01-02,335.7900,352.3200,333.5700,348.9400,5388915
2014-12-26,339.8000,346.3895,332.3100,340.0500,4367924
2014-12-19,336.3900,342.5000,315.5405,340.1200,11412456
2014-12-12,349.1700,349.8800,328.8600,334.4800,9949133
2014-12-05,345.0000,357.9500,337.6402,350.9200,8837551
2014-11-28,360.5600,363.4583,344.0000,346.5900,8961761
2014-11-21,385.3800,389.4999,359.5000,360.2800,10710208
2014-11-14,383.0000,394.1000,377.0442,386.0400,8142615
2014-11-07,393.2300,395.5200,376.3917,384.1600,8848555
2014-10-31,383.9000,393.7700,374.6000,392.7700,10048955
2014-10-24,356.0000,387.0000,355.4400,385.0200,17099472
2014-10-17,451.2500,452.4701,331.0000,357.0900,38344151
2014-10-10,462.0000,467.9900,451.3843,452.0800,10838807
2014-10-03,444.0700,460.6000,437.2900,459.5400,10166175
2014-09-26,456.2700,456.9500,438.8801,448.7500,8200413
2014-09-19,477.5400,477.5400,445.6000,457.5200,11715100
2014-09-12,474.4000,489.2867,474.2000,476.5500,8257400
2014-09-05,478.5000,487.6000,470.0700,475.6800,6991100
2014-08-29,481.5500,485.3000,470.8100,477.6400,7348500
2014-08-22,462.0600,479.5495,461.2500,479.1900,8862800
2014-08-15,449.2200,462.0000,443.4100,459.0900,8838300
2014-08-08,427.2000,450.9700,420.3100,445.8500,11426300
2014-08-01,422.2100,435.2899,412.5100,425.4000,9896300
2014-07-25,451.6900,457.5000,419.0200,421.8600,19906400
2014-07-18,443.3000,455.7000,435.7450,444.1700,9915000
2014-07-11,472.1000,472.2300,428.2000,439.9600,14871200
2014-07-03,442.8600,475.8700,439.6900,472.3500,11036200
2014-06-27,439.3600,449.9400,433.3300,442.0800,10945300
2014-06-20,426.5300,450.8200,423.4200,440.1800,12974200
2014-06-13,429.5000,436.0400,417.2100,427.7100,12132400
2014-06-06,419.4800,434.8900,412.5000,430.1300,12815400
2014-05-30,402.0000,421.7400,393.1500,417.8300,14100300
2014-05-23,347.0000,402.4700,346.5525,402.3500,21358000
2014-05-16,330.8600,354.4000,330.5200,349.8800,14937400
2014-05-09,338.0700,347.7200,314.3600,328.5500,15410200
2014-05-02,318.0500,345.6900,299.5000,340.6500,22438700
2014-04-25,349.3000,380.8800,322.0000,322.0800,30941500
2014-04-17,332.8900,349.7300,312.1000,345.7400,13860600
2014-04-11,340.5100,357.4800,323.6100,326.7100,19805900
2014-04-04,361.5100,371.0500,335.8800,337.3100,17800000
2014-03-28,405.4900,406.4500,355.7500,358.8700,21909200
2014-03-21,428.1900,432.2000,405.7400,405.9900,11025800
2014-03-14,448.4700,448.7760,423.0000,424.4900,9200200
2014-03-07,441.1900,458.0000,438.1000,448.3700,8595400
2014-02-28,435.4700,457.7900,428.5000,445.6300,12258600
2014-02-21,436.9600,441.2440,427.9700,432.2300,8141100
2014-02-14,429.4300,439.4899,424.2800,435.5100,10548400
2014-02-07,411.9000,430.5000,397.0100,429.9800,14392500
2014-01-31,387.3900,412.4000,370.5600,409.3300,21012800
2014-01-24,332.2300,395.6300,320.2500,386.0800,28615600
2014-01-17,331.1300,348.6700,319.0700,330.0400,17851700
2014-01-10,363.2300,364.3100,330.5300,332.1400,14987900
2014-01-03,367.6200,369.5400,359.0400,363.1000,6962100
2013-12-27,378.6900,383.9600,365.8100,367.5000,6774200
2013-12-20,369.9800,379.8600,364.2500,375.6700,12129700
2013-12-13,355.1700,377.0000,353.3200,368.9700,12149800
2013-12-06,364.8800,368.6500,352.0000,354.4400,10048700
2013-11-29,346.9000,367.8000,345.0100,365.8000,7698400
2013-11-22,350.0000,350.6000,334.2400,347.8500,12425500
2013-11-15,332.7500,349.8900,328.6200,349.7600,11610300
2013-11-08,330.9500,344.3700,325.1500,334.9000,14199700
2013-11-01,325.0100,333.5000,309.2000,329.2650,18192600
2013-10-25,342.9200,355.4158,317.0000,328.0310,51741200
2013-10-18,310.6100,336.4800,306.0000,333.5000,19439800
2013-10-11,324.0400,326.9700,282.8000,300.8480,19308200
2013-10-04,307.7200,334.5000,305.2000,327.2600,16319000
2013-09-27,320.3900,320.3900,299.5200,312.4000,12315700
2013-09-20,310.0000,315.8875,297.7000,313.8300,13462400
2013-09-13,292.7500,314.1800,290.2800,305.6500,16777200
2013-09-06,287.4300,298.9300,284.5500,291.5400,10920300
2013-08-30,276.1100,290.2300,274.0400,283.9100,15388700
2013-08-23,258.0000,278.3900,257.7500,278.3600,14163300
2013-08-16,251.2800,263.7900,250.4200,258.8700,13589800
2013-08-09,243.9100,257.6000,241.3800,252.7500,12403900
2013-08-02,246.0600,250.6700,241.8100,246.1800,9320800
2013-07-26,266.8500,268.7500,239.9100,246.3100,27859100
2013-07-19,259.4000,270.3100,252.1300,264.5760,16012500
2013-07-12,226.9800,257.4300,225.5100,257.2610,19680300
2013-07-05,213.6200,227.4700,212.0000,225.1000,8690100
2013-06-28,213.0000,219.0800,207.5600,211.0900,13651000
2013-06-21,225.5400,235.8800,214.2000,216.9000,17170800
2013-06-14,223.0300,223.3300,205.7500,213.9900,11163100
2013-06-07,227.0500,228.0000,214.0000,220.2200,16963200
2013-05-31,231.7500,235.9600,209.9100,226.2500,17590200
2013-05-24,238.4400,241.6500,221.5500,228.7400,10861800
2013-05-17,217.1700,248.8500,217.1400,239.0000,23445300
2013-05-10,209.6300,219.7500,204.0200,217.6940,17341000
2013-05-03,216.6100,219.7500,210.1900,213.4500,13996900
2013-04-26,165.7200,224.3000,165.7200,215.5500,42527700
2013-04-19,175.5600,182.3498,161.8000,163.3700,21010100
2013-04-12,165.8300,177.6400,159.0000,173.2000,23764900
2013-04-05,190.9500,191.5000,162.5300,164.6600,28222700
2013-03-28,182.4300,197.0600,179.7700,189.2800,17415100
2013-03-22,181.3800,187.4000,179.2500,181.3000,11724600
2013-03-15,184.0000,195.1900,179.0100,184.8500,20740600
2013-03-08,188.6800,190.0800,176.1600,184.7000,21399300
2013-03-01,180.9900,192.1310,175.4500,189.3700,23488400
2013-02-22,191.0000,197.6200,178.4301,179.8600,20714300
2013-02-15,178.9800,190.0000,174.8000,189.5120,23326500
2013-02-08,162.7800,188.8795,162.7800,180.9700,36280100
2013-02-01,172.5100,177.2500,156.6300,164.8000,43238400
2013-01-25,99.6500,172.6800,96.5900,169.5600,58179900
2013-01-18,100.9900,104.5000,95.7500,99.1700,17253800
2013-01-11,96.3300,101.9200,94.5500,101.2900,20922500
2013-01-04,89.3800,97.9200,89.0100,95.9800,11883400
2012-12-28,91.5600,92.8960,88.5400,89.3300,6911600
2012-12-21,92.9700,97.8000,91.1100,91.3400,18103700
2012-12-14,86.0000,94.6900,84.4000,93.3000,20264700
2012-12-07,81.8500,89.7800,74.5000,85.9800,37599600
2012-11-30,82.6000,83.5700,79.3300,81.7100,9994800
2012-11-23,82.0100,84.5600,80.1500,82.9500,8270600
2012-11-16,79.0000,83.0960,77.3400,80.9000,17425200
2012-11-09,74.5750,80.3300,74.5000,77.9000,22267600
2012-11-02,66.4100,84.9500,65.5500,76.9000,28518400
2012-10-26,64.3600,70.2400,57.4000,69.5800,49388100
2012-10-19,65.1500,69.8400,63.4000,64.9800,18027200
2012-10-12,71.3950,74.2300,63.7600,64.3335,36556000
2012-10-05,54.6000,68.2000,54.3400,66.5600,39886700
2012-09-28,56.8600,57.8400,53.0500,54.4400,19918400
2012-09-21,58.9800,59.7200,55.7000,57.7900,24174000
2012-09-14,56.3400,61.4190,55.1000,60.5200,19655400
2012-09-07,58.0000,58.0000,53.1300,56.6600,27556700
2012-08-31,63.3200,63.9700,59.0900,59.7200,13972300
2012-08-24,63.6400,66.6500,61.8500,63.1600,18112500
2012-08-17,61.2200,65.5200,58.5000,63.6900,21760700
2012-08-10,54.5400,60.5600,54.1100,59.9000,18431000
2012-08-03,58.9300,59.9600,52.8100,53.9100,20332400
2012-07-27,80.7300,82.4700,56.1400,58.9200,55271700
2012-07-20,85.1100,85.5500,80.6700,81.8200,17692400
2012-07-13,82.9800,86.6500,79.5300,84.9000,28861300
2012-07-06,68.7700,85.4000,67.2500,81.8900,32573400
2012-06-29,67.8100,69.5300,65.6000,68.4850,13831800
2012-06-22,65.0600,70.4800,64.7900,67.8600,16158300
2012-06-15,66.3900,66.5900,61.0200,65.7900,17260500
2012-06-08,63.2500,68.3700,62.3700,65.6400,19011300
2012-06-01,71.0600,71.1500,60.7000,62.9500,22038500
2012-05-25,69.8500,73.5100,67.1701,70.2200,23338800
2012-05-18,77.1300,79.2980,65.3600,69.9600,22723200
2012-05-11,72.5000,78.3905,70.5801,77.3800,24383700
2012-05-04,82.6200,82.9800,72.1100,73.1450,32818400
2012-04-27,104.8900,105.0000,81.5600,83.7400,53868100
2012-04-20,104.6101,109.7090,100.4000,106.1100,17816400
2012-04-13,108.7600,109.6778,98.5200,104.1700,24514800
2012-04-05,114.8000,114.8000,109.3200,110.5000,16597100
2012-03-30,121.5900,123.4700,113.0000,115.0400,20226900
2012-03-23,109.5100,123.4800,108.8100,120.1900,28059000
2012-03-16,107.7500,111.7100,102.9000,109.9600,25655200
2012-03-09,114.7000,116.5200,102.5300,109.1300,31363400
2012-03-02,108.0500,117.8400,106.6400,115.1000,28910400
2012-02-24,123.8491,126.1500,108.5400,111.6700,34362000
2012-02-17,124.9700,125.3200,118.1300,121.8500,29799200
2012-02-10,123.2200,133.4300,121.8500,123.9300,41211500
2012-02-03,124.7600,129.4800,117.7500,126.4300,47188700
2012-01-27,98.7100,123.9900,91.4801,123.7900,63163200
2012-01-20,96.0000,104.7700,92.2500,100.2400,36796300
2012-01-13,89.6100,99.8400,87.1400,94.3800,85377000
2012-01-06,70.2800,87.3000,70.1300,86.2900,48838200
2011-12-30,72.3000,72.4900,67.6100,69.2900,13358600
2011-12-23,69.7900,74.5800,66.9300,72.6200,18412100
2011-12-16,69.7400,77.5900,68.9200,69.8200,37430500
2011-12-09,66.9500,72.9500,65.3000,70.8900,37930600
2011-12-02,67.2000,70.7600,62.3700,66.3700,43861500
2011-11-25,77.0000,79.9800,62.9000,63.8580,33396600
2011-11-18,87.9900,88.1000,75.7900,78.0600,23613800
2011-11-11,91.0000,93.8400,83.7000,87.7500,26557400
2011-11-04,83.6400,92.8900,78.7400,90.0200,41889000
2011-10-28,119.1000,120.2800,74.2500,84.1400,101956500
2011-10-21,115.9100,119.2500,105.5900,117.0400,30188800
2011-10-14,127.5600,128.5000,103.1300,116.0400,69063500
2011-10-07,115.1400,124.2500,110.0000,117.2100,34709700
2011-09-30,136.2200,137.8800,107.6300,113.2700,61082400
2011-09-23,156.6900,162.9900,125.0200,129.3600,101739800
2011-09-16,201.1300,211.2500,154.1400,155.1900,49403900
2011-09-09,209.1000,221.9800,203.1900,203.9700,16756600
2011-09-02,226.9700,241.8800,207.6200,213.1100,22187100
2011-08-26,212.3700,223.7100,203.3515,221.8900,20791300
2011-08-19,245.6700,246.7760,205.0000,205.2100,19327100
2011-08-12,229.9500,247.8500,221.5000,244.0000,19417400
2011-08-05,268.5400,269.5000,236.4300,241.1100,20747700
2011-07-29,280.5700,285.5000,251.4600,265.9900,34232400
2011-07-22,282.4600,289.3100,270.5500,276.5800,16330900
2011-07-15,294.8300,304.7900,281.6200,286.9300,27406100
2011-07-08,276.0000,297.3500,275.7100,295.1400,20428600
2011-07-01,254.9000,268.7400,251.6390,267.9900,14828300
2011-06-24,241.8600,260.8500,240.1200,256.9600,19135500
2011-06-17,259.7800,263.0000,244.2604,245.6700,19248800
2011-06-10,269.6724,277.7000,257.8200,258.6220,23181100
2011-06-03,267.2500,276.2400,264.1200,273.7020,20045600
2011-05-27,243.0200,265.8800,240.0000,264.5100,26252600
2011-05-20,246.0000,246.8900,231.1100,245.9000,21287600
2011-05-13,231.8050,249.6200,231.3600,246.5200,23006700
2011-05-06,238.2200,239.8700,225.3000,229.4700,21528700
2011-04-29,254.7100,254.9800,225.1500,232.6700,41496100
2011-04-21,232.0100,252.3200,228.0200,252.2200,17761700
2011-04-15,232.7800,240.4500,224.4100,235.4900,22874100
2011-04-08,244.8300,248.8800,231.0300,234.8600,24470000
2011-04-01,233.5000,244.4404,233.3410,242.0900,23970700
2011-03-25,211.8500,233.1199,207.5500,230.0100,30215200
2011-03-18,203.2300,223.3700,198.8200,209.4000,33324300
2011-03-11,214.7300,214.8900,188.8900,204.5410,37319600
2011-03-04,213.8500,214.3100,200.3500,210.7200,27547700
2011-02-25,225.3700,229.4090,205.3900,212.4400,26486400
2011-02-18,235.6800,247.5500,231.3900,235.5100,34816500
2011-02-11,222.7900,231.6000,216.1400,231.0700,19972900
2011-02-04,213.1000,221.0000,208.2500,220.0700,24084500
2011-01-28,179.9900,218.0000,176.0700,217.9800,42875000
2011-01-21,191.4700,194.8400,181.3000,182.0900,14780100
2011-01-14,179.7000,193.2500,179.1800,191.4800,20967800
2011-01-07,175.0000,184.9000,173.5000,179.3000,24281100
2010-12-31,180.1500,184.5000,175.5300,175.7000,15587100
2010-12-23,180.8000,189.7600,176.5370,184.5800,17681700
2010-12-17,192.5500,192.6100,175.5600,180.0200,42225300
2010-12-10,186.9100,199.4000,181.3900,194.6300,37896200
2010-12-03,194.0100,209.2400,184.6000,185.4500,47171100
2010-11-26,181.0700,192.4800,181.0000,191.9000,24144000
2010-11-19,171.9300,173.5400,163.5700,173.0400,16932000
2010-11-12,166.8300,178.6900,165.2640,173.0000,23739800
2010-11-05,173.9500,174.0400,165.7000,168.1000,23335200
2010-10-29,169.2300,184.7400,165.0600,173.5700,33192000
2010-10-22,156.4100,174.9400,147.3500,168.1000,38564900
2010-10-15,150.7400,159.5000,150.2301,155.7200,17576700
2010-10-08,153.0200,160.0100,148.0500,149.6400,27013200
2010-10-01,160.5000,174.4000,153.8100,154.6600,37914200
2010-09-24,142.0000,167.1200,140.0200,162.2100,39890900
2010-09-17,149.4078,149.9500,140.0200,140.4600,17094300
2010-09-10,137.9100,149.7386,137.6000,146.1600,16830700
2010-09-03,125.2500,142.5000,121.8100,138.4800,24675900
2010-08-27,130.5000,132.4800,119.6500,126.1000,19005300
2010-08-20,131.6400,140.9000,123.5922,129.9600,33244300
2010-08-13,118.0000,134.3700,113.2000,132.2600,43277400
2010-08-06,104.0200,118.7500,98.7300,118.3200,21666800
2010-07-30,108.5100,108.9900,95.3300,102.5500,22340500
2010-07-23,117.7700,123.6000,101.7500,107.7000,27577700
2010-07-16,117.9500,124.0000,117.1001,118.3900,10629200
2010-07-09,109.4000,122.7500,106.2900,117.5340,11895200
2010-07-02,118.6700,119.8800,103.2700,107.0800,13152200
2010-06-25,126.0400,126.7000,112.5000,117.9800,14330100
2010-06-18,123.4000,127.9600,120.0200,126.4200,19027200
2010-06-11,109.8000,121.5500,107.2500,120.6900,20504500
2010-06-04,109.2600,114.7000,104.7900,109.7800,10627800
2010-05-28,101.3800,113.9400,97.0000,111.1500,17573200
2010-05-21,101.4700,107.7300,90.8101,99.4700,20133500
2010-05-14,96.2300,119.5000,95.0100,100.5600,25061000
2010-05-07,99.9600,103.8100,90.0000,91.0900,13495000
2010-04-30,100.4900,109.7000,97.8000,98.9000,19340900
2010-04-23,85.2500,102.4900,82.7700,99.7300,24351000
2010-04-16,82.3000,89.1000,81.5500,85.3100,9697500
2010-04-09,75.5800,83.9700,75.5700,82.4200,13539500
2010-04-01,74.9000,75.7000,73.6200,75.0000,4650900
2010-03-26,70.3500,75.0000,70.0500,74.3000,4196100
2010-03-19,69.9800,71.7399,69.1600,70.4500,4771400
2010-03-12,67.9900,71.5900,67.8200,69.9800,6545100
2010-03-05,66.0200,70.0000,65.6200,67.6500,9007600
2010-02-26,67.0400,67.3000,63.1000,66.0500,11384500
2010-02-19,63.6200,67.0701,63.4300,66.6500,5096500
2010-02-12,60.9400,63.4900,60.0000,63.1800,5654000
2010-02-05,61.8100,62.8800,59.2800,60.8400,8577600
2010-01-29,51.0500,64.5700,48.5200,62.2500,21491300
2010-01-22,50.7500,52.4500,50.5000,50.8900,4714000
2010-01-15,53.6200,54.2800,50.6300,50.9500,8321800
2010-01-08,55.5200,55.7300,50.3800,53.3000,11774200
2009-12-31,56.7200,58.0000,55.0500,55.0900,2967700
2009-12-24,53.2300,57.6900,53.0500,56.8900,4581700
2009-12-18,56.3900,57.5000,53.0000,53.2700,6848700
2009-12-11,56.9800,57.1500,54.7600,55.7000,4758400
2009-12-04,57.9500,59.8000,55.1000,56.2300,7446900
2009-11-27,60.5000,60.9790,54.7100,57.8500,4088900
2009-11-20,59.5600,61.6500,58.3200,59.9700,5166300
2009-11-13,55.6400,59.8900,55.5000,59.3300,6122800
2009-11-06,53.1800,56.8300,52.6000,55.8600,7108900
2009-10-30,55.7600,56.7500,53.0000,53.4500,7272900
2009-10-23,49.8500,57.5000,47.5600,54.8900,11397000
2009-10-16,46.9800,50.9300,45.9400,48.9900,6621400
2009-10-09,45.0000,46.9200,44.7639,46.9100,4259600
2009-10-02,46.1400,47.2100,44.3000,44.7200,5674300
2009-09-25,46.6700,48.2000,46.0000,46.2600,3954900
2009-09-18,42.5500,47.4600,41.8800,47.4000,6779300
2009-09-11,41.3000,44.7500,40.8000,42.6600,6036700
2009-09-04,44.1400,44.6300,39.2700,40.9500,7309700
2009-08-28,45.3200,45.8500,42.8700,44.2200,5377400
2009-08-21,43.7900,45.7500,42.5100,45.1000,5099100
2009-08-14,44.8800,46.6700,44.1800,44.4900,4683700
2009-08-07,44.3500,45.2000,43.4000,45.0000,5754200
2009-07-31,42.1100,44.4400,40.7500,43.9400,7661400
2009-07-24,44.5100,47.6900,41.8900,42.2000,12060500
2009-07-17,40.0000,44.6300,39.8600,44.1400,10001600
2009-07-10,39.4900,40.3700,37.9300,40.0700,5726400
2009-07-02,40.5800,42.4700,39.7100,39.9200,5094900
2009-06-26,41.3500,42.6800,39.0200,40.3700,12319200
2009-06-19,37.4600,42.8100,37.0500,41.5900,10838900
2009-06-12,38.8500,39.6300,37.0500,37.8400,6634900
2009-06-05,39.9900,41.9000,38.6500,39.1900,6628100
2009-05-29,38.6000,40.4100,37.6800,39.4200,5601300
2009-05-22,38.9900,41.8000,38.0100,38.8000,7992400
2009-05-15,39.5400,40.6400,36.2500,38.5000,11049900
2009-05-08,44.5200,45.8250,37.7900,40.2200,11626100
2009-05-01,43.9400,47.6300,43.6200,44.4800,11908400
2009-04-24,48.7800,49.7100,42.0800,42.7300,14651100
2009-04-17,46.9500,50.2400,45.6200,48.8300,10476400
2009-04-09,42.9900,46.9900,42.7000,46.9500,5873000
2009-04-03,39.5100,43.9800,39.0500,43.0700,8685300
2009-03-27,41.6500,44.4200,39.4100,39.6800,10146700
2009-03-20,39.6800,42.4500,38.1100,41.6500,9359400
2009-03-13,38.2100,40.0000,36.5000,39.3700,8976700
2009-03-06,35.4000,39.1200,34.0100,38.1800,14597200
2009-02-27,36.8600,37.1500,34.9000,36.2400,9188300
2009-02-20,38.0100,38.4400,36.3000,36.8000,7816400
2009-02-13,36.8400,38.8300,34.8100,38.5400,11599700
2009-02-06,35.5600,37.9500,35.5600,37.0000,11793400
2009-01-30,30.4000,37.9000,29.1100,36.1400,19604000
2009-01-23,31.0000,31.4100,29.3200,30.4400,4325400
2009-01-16,32.2100,32.5200,28.7800,31.2600,5351000
2009-01-09,30.2900,33.5792,30.1200,32.2600,7015100
2009-01-02,28.7400,30.5000,27.5000,29.8700,3541300
2008-12-26,28.2700,28.4800,26.8200,28.4600,2701500
2008-12-19,27.5000,29.7500,27.3200,27.6900,5925800
2008-12-12,25.0000,29.1000,24.5600,28.5100,7811400
2008-12-05,22.2000,25.4200,21.7900,25.2700,5134700
2008-11-28,20.1100,23.1500,19.9200,22.9800,4546400
2008-11-21,22.0900,22.1000,18.2300,19.9900,6343300
2008-11-14,22.2000,24.4900,20.5400,22.0300,4918300
2008-11-07,24.5200,24.8100,21.2600,21.8600,4707300
2008-10-31,18.9900,25.4700,17.9000,24.7600,7796400
2008-10-24,24.0400,24.6900,18.8600,18.9500,8580800
2008-10-17,25.2600,26.3400,21.6900,23.3000,5644400
2008-10-10,25.7100,26.8700,21.5000,24.2900,10936600
2008-10-03,32.3200,32.9100,28.3100,28.9700,5068200
2008-09-26,31.4000,33.1000,30.5500,32.8700,4122000
2008-09-19,29.1800,33.9700,27.4700,31.9400,8859900
2008-09-12,30.1700,30.8100,27.5800,29.4500,6425800
2008-09-05,31.1700,32.0000,28.5300,29.6600,5495200
2008-08-29,30.4400,31.4800,29.8350,30.8400,5039200
2008-08-22,31.3300,31.4700,29.9000,30.6500,4223800
2008-08-15,30.8400,32.5700,30.2700,31.2600,7931900
2008-08-08,29.6600,31.6200,29.5000,31.0500,6741700
2008-08-01,28.0000,31.3670,27.8100,29.2200,10556700
2008-07-25,27.0300,28.8100,26.6700,27.8500,10917700
2008-07-18,27.5200,28.3199,26.9000,27.1000,8343300
2008-07-11,27.5000,29.0500,26.3900,27.2100,7014000
2008-07-03,26.5100,27.7900,26.0400,27.2800,7111500
2008-06-27,31.5000,31.5100,26.3100,26.7400,7095000
2008-06-20,32.0000,32.2600,29.7700,31.4000,4255800
2008-06-13,31.9700,32.2700,30.2000,32.2200,3656200
2008-06-06,30.3400,34.0000,30.3400,31.8200,5919400
2008-05-30,31.3400,32.4000,29.8100,30.3600,6196000
2008-05-23,31.5400,34.3500,30.1200,31.2100,10344900
2008-05-16,30.7000,31.9200,29.5600,31.6600,7818700
2008-05-09,31.2500,31.6800,29.7300,30.7200,4988300
2008-05-02,33.1800,33.5500,30.3400,31.1000,7651700
2008-04-25,38.5600,40.6300,29.4500,33.9600,19930300
2008-04-18,36.0000,40.9000,35.4500,38.5600,9530800
2008-04-11,36.6200,37.0900,35.1100,35.5100,4744500
2008-04-04,36.1700,38.1400,33.8800,36.2100,8024000
2008-03-28,37.3400,39.6500,35.1400,35.5900,8832200
2008-03-20,32.8100,38.0000,32.3300,36.2400,8333900
2008-03-14,32.0000,34.5000,31.5000,33.2600,9457100
2008-03-07,31.7500,32.6100,30.1500,31.2600,7673900
2008-02-29,27.7100,34.3100,27.7000,31.5800,16662100
2008-02-22,26.3300,27.9900,25.7800,27.8000,5072400
2008-02-15,26.9600,27.3500,26.0600,26.6000,5304300
2008-02-08,25.3900,27.0000,24.8100,26.8800,9079200
2008-02-01,22.1400,25.6000,21.5600,25.3900,9126700
2008-01-25,21.2300,23.8000,20.3500,21.7700,14612900
2008-01-18,23.8600,24.4500,20.7100,21.8500,13765400
2008-01-11,24.7100,25.0000,21.6800,23.4100,9249300
2008-01-04,26.9500,28.3000,24.3500,24.6100,8783700
2007-12-28,28.1000,29.0200,26.2900,26.9300,4189800
2007-12-21,23.3100,29.1400,22.9700,28.1000,8992700
2007-12-14,23.5900,23.9400,22.5100,23.5200,4464600
2007-12-07,24.0000,24.8000,23.0500,23.5700,5408700
2007-11-30,21.7500,23.9400,21.4300,23.1000,5429100
2007-11-23,23.5700,24.0000,21.2600,21.7500,4940800
2007-11-16,25.1500,25.6000,22.7500,23.8000,5907200
2007-11-09,26.0500,27.5100,24.6300,25.2500,6782400
2007-11-02,25.7400,26.6800,25.5000,26.2600,7135300
2007-10-26,22.7500,26.2000,22.1000,25.2200,13347700
2007-10-19,23.9000,24.5000,22.6000,23.2400,5886800
2007-10-12,21.7700,24.0200,21.6000,23.0000,5220200
2007-10-05,20.7000,22.2200,20.5900,22.0000,4158700
2007-09-28,19.2000,22.1000,19.1000,20.7499,8694400
2007-09-21,18.3500,19.7500,18.1900,19.1900,6937600
2007-09-14,18.0100,18.0200,17.0706,17.7200,3395500
2007-09-07,17.9800,18.7200,17.5100,18.0400,4222900
2007-08-31,17.7400,17.8500,16.9200,17.5200,3100600
2007-08-24,17.4900,17.8200,16.7900,17.8000,3259800
2007-08-17,18.0000,18.1000,16.6800,17.2400,5501100
2007-08-10,17.2200,18.4700,16.5000,17.8900,9078400
2007-08-03,17.1100,17.7500,16.5400,16.5700,7917800
2007-07-27,18.0400,18.0900,15.6200,17.1000,28447100
2007-07-20,20.2400,20.3100,19.6000,19.6300,4426400
2007-07-13,20.5000,20.8400,19.8900,20.1400,4683700
2007-07-06,19.5000,20.4800,19.3700,20.3900,3658200
2007-06-29,19.7500,21.2600,19.3600,19.3900,8641400
2007-06-22,20.4200,20.4499,19.5099,19.6800,6277700
2007-06-15,22.2500,22.6500,19.0500,19.7100,17010800
2007-06-08,21.3900,25.9900,21.2100,23.4300,16855700
2007-06-01,22.0600,22.2800,21.3400,21.5700,4850200
2007-05-25,21.9100,23.4500,21.8600,22.5200,5477700
2007-05-18,22.0100,22.1000,21.2200,21.9400,3400800
2007-05-11,22.1600,22.4200,21.6400,22.0600,3692100
2007-05-04,22.2000,22.9400,21.8200,22.1600,8257500
2007-04-27,22.0300,22.2800,21.3600,22.2100,6647500
2007-04-20,24.7000,24.8000,20.8800,22.1000,16093700
2007-04-13,24.2300,24.9900,24.1600,24.6000,4040900
2007-04-05,23.3000,24.6300,23.1900,24.2000,5099700
2007-03-30,23.7500,23.8500,22.8800,23.1900,4874700
2007-03-23,21.1100,23.7800,21.0800,23.7300,7653400
2007-03-16,21.0000,21.3500,20.3000,21.0200,5344500
2007-03-09,22.0100,22.1600,20.8700,21.0600,7548600
2007-03-02,23.7100,23.8200,21.5000,22.2900,6874600
2007-02-23,22.9500,23.8800,22.9300,23.5300,13464400
2007-02-16,23.0300,23.4700,22.2000,22.8700,9565100
2007-02-09,23.0000,23.8300,22.1600,23.1100,8572700
2007-02-02,22.2600,23.1300,22.0600,22.8400,8365700
2007-01-26,22.8500,24.2500,21.3000,23.1500,23044900
2007-01-19,24.2500,24.4000,22.1699,22.5600,9827000
2007-01-12,24.8200,24.8900,22.6900,22.7100,10243700
2007-01-05,26.0000,26.8000,24.4500,24.8100,6798700
2006-12-29,26.1400,27.2200,25.8500,25.8600,3373800
2006-12-22,27.6000,27.7300,26.1400,26.2000,4036500
2006-12-15,28.2600,28.6700,26.7900,27.6000,4032900
2006-12-08,29.4000,29.4500,27.2824,27.6500,3768600
2006-12-01,29.2100,30.0000,28.5200,29.4600,4207900
2006-11-24,28.9200,29.7200,28.8000,29.3600,1550100
2006-11-17,29.5400,29.9880,28.8400,28.9200,3884200
2006-11-10,26.8000,29.5200,26.7500,29.3800,7614000
2006-11-03,27.6700,28.4000,26.2000,26.7000,6759300
2006-10-27,22.2650,28.1000,22.0500,27.5900,22613900
2006-10-20,23.3400,23.3800,21.9500,22.2400,5717900
2006-10-13,24.1900,24.1900,23.0600,23.2000,3630400
2006-10-06,22.7900,24.2100,22.3000,24.1100,3828700
2006-09-29,23.2800,23.6000,22.6400,22.7800,3915100
2006-09-22,22.8500,23.5400,21.7000,23.0100,5565100
2006-09-15,20.0100,22.9200,20.0100,22.7200,6569000
2006-09-08,20.1200,21.6900,19.9000,20.2400,5712800
2006-09-01,18.8700,20.2700,18.8600,20.0200,5293500
2006-08-25,19.8900,19.9200,18.1200,18.7200,7117200
2006-08-18,19.9000,20.6600,19.5700,19.8500,5361900
2006-08-11,21.0000,21.0500,19.7700,19.8800,4791200
2006-08-04,20.9000,21.7500,20.1000,20.9600,9083000
2006-07-28,23.0700,23.8500,18.5900,20.8500,26838900
2006-07-21,24.0000,24.5800,22.8000,23.0500,6981600
2006-07-14,26.7600,26.7900,23.8900,24.1900,6683200
2006-07-07,27.3600,27.5600,26.0000,26.6500,2265300
2006-06-30,27.4700,28.0500,26.2700,27.2100,3914300
2006-06-23,27.3400,28.4900,26.5400,27.3400,6982200
2006-06-16,27.2200,28.4400,26.6700,27.1200,5976800
2006-06-09,27.7700,28.2700,25.8000,27.4900,7140700
